Station name,ARDINGLY OUSE GS
Station number,"352835027"
External number,---
River,River Ouse
Operator,---
NGR,TQ3328828283
Easting,"533288"
Northing,"128283"
Parameter-name,FQ [Flow]
Parameter Type,Flow
Time series name,SSD/352835027/FQ/WDay.Mean
Time series unit,m³/s
Time level,Daily
Time series type,Other
Equidistant time series,yes
Time series value distance,1 day
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/01/1980 09:00:00 to 08/01/2021 09:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value[m³/s],State of value,Interpolation,valid[%],invalid[%],missing[%],Tags,Comments
01/01/1980 09:00:00,0.561,G;C,103,100,0,0
08/04/1980 09:00:00,0.356,G;C,103,100,0,0
09/04/1980 09:00:00,0.322,G;C,103,100,0,0
10/04/1980 09:00:00,0.298,G;C,103,100,0,0
11/04/1980 09:00:00,0.285,G;C,103,100,0,0
12/04/1980 09:00:00,0.272,G;C,103,100,0,0
13/04/1980 09:00:00,0.256,G;C,103,100,0,0
14/04/1980 09:00:00,0.242,G;C,103,100,0,0
15/04/1980 09:00:00,0.227,G;C,103,100,0,0
16/04/1980 09:00:00,0.217,G;C,103,100,0,0
17/04/1980 09:00:00,0.205,G;C,103,100,0,0
18/04/1980 09:00:00,0.201,G;C,103,100,0,0
19/04/1980 09:00:00,0.193,G;C,103,100,0,0
20/04/1980 09:00:00,0.180,G;C,103,100,0,0
21/04/1980 09:00:00,0.175,G;C,103,100,0,0
22/04/1980 09:00:00,0.178,G;C,103,100,0,0
23/04/1980 09:00:00,0.172,G;C,103,100,0,0
24/04/1980 09:00:00,0.171,G;C,103,100,0,0
25/04/1980 09:00:00,0.168,G;C,103,100,0,0
26/04/1980 09:00:00,0.171,G;C,103,100,0,0
27/04/1980 09:00:00,0.165,G;C,103,100,0,0
28/04/1980 09:00:00,0.159,G;C,103,100,0,0
29/04/1980 09:00:00,0.155,G;C,103,100,0,0
30/04/1980 09:00:00,0.134,G;C,103,100,0,0
01/05/1980 09:00:00,0.150,G;C,103,100,0,0
02/05/1980 09:00:00,0.147,G;C,103,100,0,0
03/05/1980 09:00:00,0.143,G;C,103,100,0,0
04/05/1980 09:00:00,0.134,G;C,103,100,0,0
05/05/1980 09:00:00,0.131,G;C,103,100,0,0
06/05/1980 09:00:00,0.128,G;C,103,100,0,0
07/05/1980 09:00:00,0.124,G;C,103,100,0,0
08/05/1980 09:00:00,0.118,G;C,103,100,0,0
09/05/1980 09:00:00,0.113,G;C,103,100,0,0
10/05/1980 09:00:00,0.109,G;C,103,100,0,0
11/05/1980 09:00:00,0.106,G;C,103,100,0,0
12/05/1980 09:00:00,0.104,G;C,103,100,0,0
13/05/1980 09:00:00,0.099,G;C,103,100,0,0
14/05/1980 09:00:00,0.090,G;C,103,100,0,0
15/05/1980 09:00:00,0.087,G;C,103,100,0,0
16/05/1980 09:00:00,0.085,G;C,103,100,0,0
17/05/1980 09:00:00,0.084,G;C,103,100,0,0
18/05/1980 09:00:00,0.085,G;C,103,100,0,0
19/05/1980 09:00:00,0.087,G;C,103,100,0,0
20/05/1980 09:00:00,0.093,G;C,103,100,0,0
21/05/1980 09:00:00,0.086,G;C,103,100,0,0
22/05/1980 09:00:00,0.077,G;C,103,100,0,0
23/05/1980 09:00:00,0.074,G;C,103,100,0,0
24/05/1980 09:00:00,0.073,G;C,103,100,0,0
25/05/1980 09:00:00,0.073,G;C,103,100,0,0
26/05/1980 09:00:00,0.071,G;C,103,100,0,0
27/05/1980 09:00:00,0.071,G;C,103,100,0,0
28/05/1980 09:00:00,0.069,G;C,103,100,0,0
29/05/1980 09:00:00,0.071,G;C,103,100,0,0
30/05/1980 09:00:00,0.076,G;C,103,100,0,0
31/05/1980 09:00:00,0.129,G;C,103,100,0,0
01/06/1980 09:00:00,0.083,G;C,103,100,0,0
02/06/1980 09:00:00,0.075,G;C,103,100,0,0
03/06/1980 09:00:00,0.071,G;C,103,100,0,0
04/06/1980 09:00:00,0.066,G;C,103,100,0,0
05/06/1980 09:00:00,0.061,G;C,103,100,0,0
06/06/1980 09:00:00,0.056,G;C,103,100,0,0
07/06/1980 09:00:00,0.059,G;C,103,100,0,0
08/06/1980 09:00:00,0.058,G;C,103,100,0,0
09/06/1980 09:00:00,0.057,G;C,103,100,0,0
10/06/1980 09:00:00,0.118,G;C,103,100,0,0
11/06/1980 09:00:00,0.082,G;C,103,100,0,0
12/06/1980 09:00:00,0.074,G;C,103,100,0,0
13/06/1980 09:00:00,0.349,G;C,103,100,0,0
14/06/1980 09:00:00,0.584,G;C,103,100,0,0
15/06/1980 09:00:00,0.153,G;C,103,100,0,0
16/06/1980 09:00:00,0.143,G;C,103,100,0,0
17/06/1980 09:00:00,0.261,G;C,103,100,0,0
18/06/1980 09:00:00,0.124,G;C,103,100,0,0
19/06/1980 09:00:00,0.090,G;C,103,100,0,0
20/06/1980 09:00:00,0.081,G;C,103,100,0,0
21/06/1980 09:00:00,0.086,G;C,103,100,0,0
22/06/1980 09:00:00,0.077,G;C,103,100,0,0
23/06/1980 09:00:00,0.146,G;C,103,100,0,0
24/06/1980 09:00:00,0.261,G;C,103,100,0,0
25/06/1980 09:00:00,0.139,G;C,103,100,0,0
26/06/1980 09:00:00,0.108,G;C,103,100,0,0
27/06/1980 09:00:00,0.233,G;C,103,100,0,0
28/06/1980 09:00:00,0.549,G;C,103,100,0,0
29/06/1980 09:00:00,0.178,G;C,103,100,0,0
30/06/1980 09:00:00,0.306,G;C,103,100,0,0
01/07/1980 09:00:00,0.259,G;C,103,100,0,0
02/07/1980 09:00:00,0.291,G;C,103,100,0,0
03/07/1980 09:00:00,0.227,G;C,103,100,0,0
04/07/1980 09:00:00,0.220,G;C,103,100,0,0
05/07/1980 09:00:00,0.136,G;C,103,100,0,0
06/07/1980 09:00:00,0.122,G;C,103,100,0,0
07/07/1980 09:00:00,1.15,G;C,103,100,0,0
08/07/1980 09:00:00,0.898,G;C,103,100,0,0
09/07/1980 09:00:00,0.538,G;C,103,100,0,0
10/07/1980 09:00:00,0.273,G;C,103,100,0,0
11/07/1980 09:00:00,0.180,G;C,103,100,0,0
12/07/1980 09:00:00,0.154,G;C,103,100,0,0
13/07/1980 09:00:00,0.549,G;C,103,100,0,0
14/07/1980 09:00:00,0.703,G;C,103,100,0,0
15/07/1980 09:00:00,0.306,G;C,103,100,0,0
16/07/1980 09:00:00,0.190,G;C,103,100,0,0
17/07/1980 09:00:00,0.159,G;C,103,100,0,0
18/07/1980 09:00:00,0.164,G;C,103,100,0,0
19/07/1980 09:00:00,0.199,G;C,103,100,0,0
20/07/1980 09:00:00,0.171,G;C,103,100,0,0
21/07/1980 09:00:00,0.128,G;C,103,100,0,0
22/07/1980 09:00:00,0.109,G;C,103,100,0,0
23/07/1980 09:00:00,0.100,G;C,103,100,0,0
24/07/1980 09:00:00,0.092,G;C,103,100,0,0
25/07/1980 09:00:00,0.089,G;C,103,100,0,0
26/07/1980 09:00:00,0.104,G;C,103,100,0,0
27/07/1980 09:00:00,0.091,G;C,103,100,0,0
28/07/1980 09:00:00,0.080,G;C,103,100,0,0
29/07/1980 09:00:00,0.088,G;C,103,100,0,0
30/07/1980 09:00:00,0.081,G;C,103,100,0,0
31/07/1980 09:00:00,0.074,G;C,103,100,0,0
01/08/1980 09:00:00,0.076,G;C,103,100,0,0
02/08/1980 09:00:00,0.072,G;C,103,100,0,0
03/08/1980 09:00:00,0.074,G;C,103,100,0,0
04/08/1980 09:00:00,0.088,G;C,103,100,0,0
05/08/1980 09:00:00,0.077,G;C,103,100,0,0
06/08/1980 09:00:00,0.070,G;C,103,100,0,0
07/08/1980 09:00:00,0.070,G;C,103,100,0,0
08/08/1980 09:00:00,0.070,G;C,103,100,0,0
09/08/1980 09:00:00,0.070,G;C,103,100,0,0
10/08/1980 09:00:00,0.064,G;C,103,100,0,0
11/08/1980 09:00:00,0.071,G;C,103,100,0,0
12/08/1980 09:00:00,0.121,G;C,103,100,0,0
13/08/1980 09:00:00,0.131,G;C,103,100,0,0
14/08/1980 09:00:00,0.327,G;C,103,100,0,0
15/08/1980 09:00:00,0.246,G;C,103,100,0,0
16/08/1980 09:00:00,0.110,G;C,103,100,0,0
17/08/1980 09:00:00,0.104,G;C,103,100,0,0
18/08/1980 09:00:00,0.080,G;C,103,100,0,0
19/08/1980 09:00:00,0.070,G;C,103,100,0,0
20/08/1980 09:00:00,0.068,G;C,103,100,0,0
21/08/1980 09:00:00,0.065,G;C,103,100,0,0
22/08/1980 09:00:00,0.064,G;C,103,100,0,0
23/08/1980 09:00:00,0.059,G;C,103,100,0,0
24/08/1980 09:00:00,0.059,G;C,103,100,0,0
25/08/1980 09:00:00,0.061,G;C,103,100,0,0
26/08/1980 09:00:00,0.061,G;C,103,100,0,0
27/08/1980 09:00:00,0.063,G;C,103,100,0,0
28/08/1980 09:00:00,0.066,G;C,103,100,0,0
29/08/1980 09:00:00,0.098,G;C,103,100,0,0
30/08/1980 09:00:00,0.086,G;C,103,100,0,0
31/08/1980 09:00:00,0.060,G;C,103,100,0,0
01/09/1980 09:00:00,0.059,G;C,103,100,0,0
02/09/1980 09:00:00,0.056,G;C,103,100,0,0
03/09/1980 09:00:00,0.060,G;C,103,100,0,0
04/09/1980 09:00:00,0.064,G;C,103,100,0,0
05/09/1980 09:00:00,0.095,G;C,103,100,0,0
06/09/1980 09:00:00,0.062,G;C,103,100,0,0
07/09/1980 09:00:00,0.055,G;C,103,100,0,0
08/09/1980 09:00:00,0.056,G;C,103,100,0,0
09/09/1980 09:00:00,0.064,G;C,103,100,0,0
10/09/1980 09:00:00,0.065,G;C,103,100,0,0
11/09/1980 09:00:00,0.057,G;C,103,100,0,0
12/09/1980 09:00:00,0.057,G;C,103,100,0,0
13/09/1980 09:00:00,0.055,G;C,103,100,0,0
14/09/1980 09:00:00,0.056,G;C,103,100,0,0
15/09/1980 09:00:00,0.058,G;C,103,100,0,0
16/09/1980 09:00:00,0.135,G;C,103,100,0,0
17/09/1980 09:00:00,0.087,G;C,103,100,0,0
18/09/1980 09:00:00,0.069,G;C,103,100,0,0
19/09/1980 09:00:00,0.063,G;C,103,100,0,0
20/09/1980 09:00:00,0.087,G;C,103,100,0,0
21/09/1980 09:00:00,0.207,G;C,103,100,0,0
22/09/1980 09:00:00,0.151,G;C,103,100,0,0
23/09/1980 09:00:00,0.142,G;C,103,100,0,0
24/09/1980 09:00:00,0.093,G;C,103,100,0,0
25/09/1980 09:00:00,0.074,G;C,103,100,0,0
26/09/1980 09:00:00,0.069,G;C,103,100,0,0
27/09/1980 09:00:00,0.064,G;C,103,100,0,0
28/09/1980 09:00:00,0.062,G;C,103,100,0,0
29/09/1980 09:00:00,0.064,G;C,103,100,0,0
30/09/1980 09:00:00,0.056,G;C,103,100,0,0
01/10/1980 09:00:00,0.054,G;C,103,100,0,0
02/10/1980 09:00:00,0.051,G;C,103,100,0,0
03/10/1980 09:00:00,0.051,G;C,103,100,0,0
04/10/1980 09:00:00,0.053,G;C,103,100,0,0
05/10/1980 09:00:00,0.054,G;C,103,100,0,0
06/10/1980 09:00:00,0.302,G;C,103,100,0,0
07/10/1980 09:00:00,0.228,G;C,103,100,0,0
08/10/1980 09:00:00,0.106,G;C,103,100,0,0
09/10/1980 09:00:00,0.077,G;C,103,100,0,0
10/10/1980 09:00:00,2.57,G;C,103,100,0,0
11/10/1980 09:00:00,2.17,G;C,103,100,0,0
12/10/1980 09:00:00,0.503,G;C,103,100,0,0
13/10/1980 09:00:00,0.301,G;C,103,100,0,0
14/10/1980 09:00:00,0.232,G;C,103,100,0,0
15/10/1980 09:00:00,1.04,G;C,103,100,0,0
16/10/1980 09:00:00,4.24,G;C,103,100,0,0
17/10/1980 09:00:00,1.48,G;C,103,100,0,0
18/10/1980 09:00:00,0.611,G;C,103,100,0,0
19/10/1980 09:00:00,0.391,G;C,103,100,0,0
20/10/1980 09:00:00,0.317,G;C,103,100,0,0
21/10/1980 09:00:00,0.287,G;C,103,100,0,0
22/10/1980 09:00:00,0.888,G;C,103,100,0,0
23/10/1980 09:00:00,0.747,G;C,103,100,0,0
24/10/1980 09:00:00,0.431,G;C,103,100,0,0
25/10/1980 09:00:00,0.309,G;C,103,100,0,0
26/10/1980 09:00:00,0.438,G;C,103,100,0,0
27/10/1980 09:00:00,0.506,G;C,103,100,0,0
28/10/1980 09:00:00,0.965,G;C,103,100,0,0
29/10/1980 09:00:00,0.682,G;C,103,100,0,0
30/10/1980 09:00:00,0.418,G;C,103,100,0,0
31/10/1980 09:00:00,0.329,G;C,103,100,0,0
01/11/1980 09:00:00,0.281,G;C,103,100,0,0
02/11/1980 09:00:00,0.246,G;C,103,100,0,0
03/11/1980 09:00:00,0.216,G;C,103,100,0,0
04/11/1980 09:00:00,0.209,G;C,103,100,0,0
05/11/1980 09:00:00,0.201,G;C,103,100,0,0
06/11/1980 09:00:00,0.210,G;C,103,100,0,0
07/11/1980 09:00:00,0.235,G;C,103,100,0,0
08/11/1980 09:00:00,0.225,G;C,103,100,0,0
09/11/1980 09:00:00,0.200,G;C,103,100,0,0
10/11/1980 09:00:00,0.186,G;C,103,100,0,0
11/11/1980 09:00:00,0.180,G;C,103,100,0,0
12/11/1980 09:00:00,0.165,G;C,103,100,0,0
13/11/1980 09:00:00,0.159,G;C,103,100,0,0
14/11/1980 09:00:00,0.240,G;C,103,100,0,0
15/11/1980 09:00:00,1.73,G;C,103,100,0,0
16/11/1980 09:00:00,0.683,G;C,103,100,0,0
17/11/1980 09:00:00,4.50,G;C,103,100,0,0
18/11/1980 09:00:00,1.26,G;C,103,100,0,0
19/11/1980 09:00:00,0.679,G;C,103,100,0,0
20/11/1980 09:00:00,0.523,G;C,103,100,0,0
21/11/1980 09:00:00,0.423,G;C,103,100,0,0
22/11/1980 09:00:00,0.564,G;C,103,100,0,0
23/11/1980 09:00:00,0.729,G;C,103,100,0,0
24/11/1980 09:00:00,0.565,G;C,103,100,0,0
25/11/1980 09:00:00,0.449,G;C,103,100,0,0
26/11/1980 09:00:00,0.364,G;C,103,100,0,0
27/11/1980 09:00:00,0.333,G;C,103,100,0,0
28/11/1980 09:00:00,0.308,G;C,103,100,0,0
29/11/1980 09:00:00,0.282,G;C,103,100,0,0
30/11/1980 09:00:00,0.255,G;C,103,100,0,0
01/12/1980 09:00:00,0.260,G;C,103,100,0,0
02/12/1980 09:00:00,0.347,G;C,103,100,0,0
03/12/1980 09:00:00,0.279,G;C,103,100,0,0
04/12/1980 09:00:00,0.268,G;C,103,100,0,0
05/12/1980 09:00:00,0.266,G;C,103,100,0,0
06/12/1980 09:00:00,0.226,G;C,103,100,0,0
07/12/1980 09:00:00,0.198,G;C,103,100,0,0
08/12/1980 09:00:00,0.186,G;C,103,100,0,0
09/12/1980 09:00:00,0.193,G;C,103,100,0,0
10/12/1980 09:00:00,0.197,G;C,103,100,0,0
11/12/1980 09:00:00,0.203,G;C,103,100,0,0
12/12/1980 09:00:00,0.208,G;C,103,100,0,0
13/12/1980 09:00:00,0.279,G;C,103,100,0,0
14/12/1980 09:00:00,0.680,G;C,103,100,0,0
15/12/1980 09:00:00,0.778,G;C,103,100,0,0
16/12/1980 09:00:00,0.445,G;C,103,100,0,0
17/12/1980 09:00:00,3.22,G;C,103,100,0,0
18/12/1980 09:00:00,1.14,G;C,103,100,0,0
19/12/1980 09:00:00,2.59,G;C,103,100,0,0
20/12/1980 09:00:00,1.92,G;C,103,100,0,0
21/12/1980 09:00:00,1.09,G;C,103,100,0,0
22/12/1980 09:00:00,0.735,G;C,103,100,0,0
23/12/1980 09:00:00,0.585,G;C,103,100,0,0
24/12/1980 09:00:00,0.516,G;C,103,100,0,0
25/12/1980 09:00:00,0.455,G;C,103,100,0,0
26/12/1980 09:00:00,0.414,G;C,103,100,0,0
27/12/1980 09:00:00,0.368,G;C,103,100,0,0
28/12/1980 09:00:00,0.334,G;C,103,100,0,0
29/12/1980 09:00:00,0.325,G;C,103,100,0,0
30/12/1980 09:00:00,0.317,G;C,103,100,0,0
31/12/1980 09:00:00,0.305,G;C,103,100,0,0
01/01/1981 09:00:00,0.279,G;C,103,100,0,0
02/01/1981 09:00:00,0.271,G;C,103,100,0,0
03/01/1981 09:00:00,0.262,G;C,103,100,0,0
04/01/1981 09:00:00,0.230,G;C,103,100,0,0
05/01/1981 09:00:00,0.218,G;C,103,100,0,0
06/01/1981 09:00:00,0.259,G;C,103,100,0,0
07/01/1981 09:00:00,0.249,G;C,103,100,0,0
08/01/1981 09:00:00,0.239,G;C,103,100,0,0
09/01/1981 09:00:00,0.342,G;C,103,100,0,0
10/01/1981 09:00:00,0.328,G;C,103,100,0,0
11/01/1981 09:00:00,0.275,G;C,103,100,0,0
12/01/1981 09:00:00,0.331,G;C,103,100,0,0
13/01/1981 09:00:00,0.285,G;C,103,100,0,0
14/01/1981 09:00:00,0.401,G;C,103,100,0,0
15/01/1981 09:00:00,0.350,G;C,103,100,0,0
16/01/1981 09:00:00,0.434,G;C,103,100,0,0
17/01/1981 09:00:00,0.478,G;C,103,100,0,0
18/01/1981 09:00:00,0.571,G;C,103,100,0,0
19/01/1981 09:00:00,0.508,G;C,103,100,0,0
20/01/1981 09:00:00,0.394,G;C,103,100,0,0
21/01/1981 09:00:00,0.645,G;C,103,100,0,0
22/01/1981 09:00:00,0.503,G;C,103,100,0,0
23/01/1981 09:00:00,0.417,G;C,103,100,0,0
24/01/1981 09:00:00,0.366,G;C,103,100,0,0
25/01/1981 09:00:00,0.318,G;C,103,100,0,0
26/01/1981 09:00:00,0.283,G;C,103,100,0,0
27/01/1981 09:00:00,0.262,G;C,103,100,0,0
28/01/1981 09:00:00,0.255,G;C,103,100,0,0
29/01/1981 09:00:00,0.245,G;C,103,100,0,0
30/01/1981 09:00:00,0.233,G;C,103,100,0,0
31/01/1981 09:00:00,0.219,G;C,103,100,0,0
01/02/1981 09:00:00,0.211,G;C,103,100,0,0
02/02/1981 09:00:00,0.244,G;C,103,100,0,0
03/02/1981 09:00:00,0.371,G;C,103,100,0,0
04/02/1981 09:00:00,0.281,G;C,103,100,0,0
05/02/1981 09:00:00,0.232,G;C,103,100,0,0
06/02/1981 09:00:00,0.213,G;C,103,100,0,0
07/02/1981 09:00:00,0.202,G;C,103,100,0,0
08/02/1981 09:00:00,0.200,G;C,103,100,0,0
09/02/1981 09:00:00,0.218,G;C,103,100,0,0
10/02/1981 09:00:00,0.189,G;C,103,100,0,0
11/02/1981 09:00:00,0.184,G;C,103,100,0,0
12/02/1981 09:00:00,0.181,G;C,103,100,0,0
13/02/1981 09:00:00,0.157,G;C,103,100,0,0
14/02/1981 09:00:00,0.148,G;C,103,100,0,0
15/02/1981 09:00:00,0.152,G;C,103,100,0,0
16/02/1981 09:00:00,0.148,G;C,103,100,0,0
17/02/1981 09:00:00,0.151,G;C,103,100,0,0
18/02/1981 09:00:00,0.156,G;C,103,100,0,0
19/02/1981 09:00:00,0.153,G;C,103,100,0,0
20/02/1981 09:00:00,0.143,G;C,103,100,0,0
21/02/1981 09:00:00,0.149,G;C,103,100,0,0
22/02/1981 09:00:00,0.209,G;C,103,100,0,0
23/02/1981 09:00:00,0.184,G;C,103,100,0,0
24/02/1981 09:00:00,0.160,G;C,103,100,0,0
25/02/1981 09:00:00,0.146,G;C,103,100,0,0
26/02/1981 09:00:00,0.152,G;C,103,100,0,0
27/02/1981 09:00:00,0.259,G;C,103,100,0,0
28/02/1981 09:00:00,0.577,G;C,103,100,0,0
01/03/1981 09:00:00,1.14,G;C,103,100,0,0
02/03/1981 09:00:00,2.54,G;C,103,100,0,0
03/03/1981 09:00:00,1.44,G;C,103,100,0,0
04/03/1981 09:00:00,0.705,G;C,103,100,0,0
05/03/1981 09:00:00,0.525,G;C,103,100,0,0
06/03/1981 09:00:00,0.563,G;C,103,100,0,0
07/03/1981 09:00:00,1.69,G;C,103,100,0,0
08/03/1981 09:00:00,1.71,G;C,103,100,0,0
09/03/1981 09:00:00,3.45,G;C,103,100,0,0
10/03/1981 09:00:00,4.34,G;C,103,100,0,0
11/03/1981 09:00:00,2.84,G;C,103,100,0,0
12/03/1981 09:00:00,1.24,G;C,103,100,0,0
13/03/1981 09:00:00,1.20,G;C,103,100,0,0
14/03/1981 09:00:00,0.928,G;C,103,100,0,0
15/03/1981 09:00:00,0.685,G;C,103,100,0,0
16/03/1981 09:00:00,0.579,G;C,103,100,0,0
17/03/1981 09:00:00,0.499,G;C,103,100,0,0
18/03/1981 09:00:00,0.449,G;C,103,100,0,0
